county_name,district_name,school_name,address,city_state_zip,county_district_school_code,grade06,grade07,grade08,grade09,grade10,grade11,grade12,economically_disadvantaged,english_learners,female,homeless,male,migrant,military_connected,in_foster_care,with_disabilities,american_indian_or_alaska_native,asian,black_or_african_american,hispanic,native_hawaiian_or_pacific_islander,two_or_more_races,white,home_language,pct_of_students,academic_year
Atlantic,Atlantic City School District,Sovereign Avenue School,3205 Arctic Avenue,Atlantic City NJ 08401-3711,01-0110-030,95.0,84.0,78.0,0.0,0.0,0.0,0.0,96.7,29.2,51.8,0.7,48.2,0.0,0.0,0.1,14.1,0.0,23.2,4.4,68.1,2.1,0.8,1.5,Vietnamese,5.8,2018-2019
Atlantic,Atlantic City School District,Sovereign Avenue School,3205 Arctic Avenue,Atlantic City NJ 08401-3711,01-0110-030,95.0,84.0,78.0,0.0,0.0,0.0,0.0,96.7,29.2,51.8,0.7,48.2,0.0,0.0,0.1,14.1,0.0,23.2,4.4,68.1,2.1,0.8,1.5,Other,5.2,2018-2019
Atlantic,Atlantic City School District,Sovereign Avenue School,3205 Arctic Avenue,Atlantic City NJ 08401-3711,01-0110-030,95.0,84.0,78.0,0.0,0.0,0.0,0.0,96.7,29.2,51.8,0.7,48.2,0.0,0.0,0.1,14.1,0.0,23.2,4.4,68.1,2.1,0.8,1.5,Urdu,1.6,2018-2019
Atlantic,Atlantic City School District,Chelsea Heights School,4101  Filbert Avenue,Atlantic City NJ 08401-1023,01-0110-050,36.0,51.0,28.0,0.0,0.0,0.0,0.0,95.7,12.1,47.2,0.8,52.8,0.0,0.0,0.0,6.5,0.3,28.3,16.7,46.9,0.5,1.9,5.4,English,42.3,2018-2019
Atlantic,Atlantic City School District,Chelsea Heights School,4101  Filbert Avenue,Atlantic City NJ 08401-1023,01-0110-050,36.0,51.0,28.0,0.0,0.0,0.0,0.0,95.7,12.1,47.2,0.8,52.8,0.0,0.0,0.0,6.5,0.3,28.3,16.7,46.9,0.5,1.9,5.4,Spanish,31.0,2018-2019
Atlantic,Atlantic City School District,Chelsea Heights School,4101  Filbert Avenue,Atlantic City NJ 08401-1023,01-0110-050,36.0,51.0,28.0,0.0,0.0,0.0,0.0,95.7,12.1,47.2,0.8,52.8,0.0,0.0,0.0,6.5,0.3,28.3,16.7,46.9,0.5,1.9,5.4,Bengali,17.0,2018-2019
Atlantic,Atlantic City School District,Chelsea Heights School,4101  Filbert Avenue,Atlantic City NJ 08401-1023,01-0110-050,36.0,51.0,28.0,0.0,0.0,0.0,0.0,95.7,12.1,47.2,0.8,52.8,0.0,0.0,0.0,6.5,0.3,28.3,16.7,46.9,0.5,1.9,5.4,Other,5.1,2018-2019
Atlantic,Atlantic City School District,Chelsea Heights School,4101  Filbert Avenue,Atlantic City NJ 08401-1023,01-0110-050,36.0,51.0,28.0,0.0,0.0,0.0,0.0,95.7,12.1,47.2,0.8,52.8,0.0,0.0,0.0,6.5,0.3,28.3,16.7,46.9,0.5,1.9,5.4,Vietnamese,2.7,2018-2019
Atlantic,Atlantic City School District,Chelsea Heights School,4101  Filbert Avenue,Atlantic City NJ 08401-1023,01-0110-050,36.0,51.0,28.0,0.0,0.0,0.0,0.0,95.7,12.1,47.2,0.8,52.8,0.0,0.0,0.0,6.5,0.3,28.3,16.7,46.9,0.5,1.9,5.4,Urdu,1.9,2018-2019
Atlantic,Atlantic City School District,Texas Avenue School,2523 Arctic Avenue,Atlantic City NJ 08401-3901,01-0110-060,72.0,75.0,66.0,0.0,0.0,0.0,0.0,97.9,41.4,54.5,1.9,45.5,0.0,0.0,0.0,11.0,0.0,22.7,4.1,70.8,0.9,0.7,0.7,Spanish,61.2,2018-2019
Atlantic,Atlantic City School District,Texas Avenue School,2523 Arctic Avenue,Atlantic City NJ 08401-3901,01-0110-060,72.0,75.0,66.0,0.0,0.0,0.0,0.0,97.9,41.4,54.5,1.9,45.5,0.0,0.0,0.0,11.0,0.0,22.7,4.1,70.8,0.9,0.7,0.7,English,15.5,2018-2019
Atlantic,Atlantic City School District,Texas Avenue School,2523 Arctic Avenue,Atlantic City NJ 08401-3901,01-0110-060,72.0,75.0,66.0,0.0,0.0,0.0,0.0,97.9,41.4,54.5,1.9,45.5,0.0,0.0,0.0,11.0,0.0,22.7,4.1,70.8,0.9,0.7,0.7,Bengali,14.8,2018-2019
Atlantic,Atlantic City School District,Texas Avenue School,2523 Arctic Avenue,Atlantic City NJ 08401-3901,01-0110-060,72.0,75.0,66.0,0.0,0.0,0.0,0.0,97.9,41.4,54.5,1.9,45.5,0.0,0.0,0.0,11.0,0.0,22.7,4.1,70.8,0.9,0.7,0.7,Urdu,3.4,2018-2019
Atlantic,Atlantic City School District,Texas Avenue School,2523 Arctic Avenue,Atlantic City NJ 08401-3901,01-0110-060,72.0,75.0,66.0,0.0,0.0,0.0,0.0,97.9,41.4,54.5,1.9,45.5,0.0,0.0,0.0,11.0,0.0,22.7,4.1,70.8,0.9,0.7,0.7,Other,2.8,2018-2019
Atlantic,Atlantic City School District,Texas Avenue School,2523 Arctic Avenue,Atlantic City NJ 08401-3901,01-0110-060,72.0,75.0,66.0,0.0,0.0,0.0,0.0,97.9,41.4,54.5,1.9,45.5,0.0,0.0,0.0,11.0,0.0,22.7,4.1,70.8,0.9,0.7,0.7,Vietnamese,2.2,2018-2019
Atlantic,Atlantic City School District,New York Avenue School,411 N New York Avenue,Atlantic City NJ 08401,01-0110-070,59.0,54.0,56.0,0.0,0.0,0.0,0.0,98.8,7.7,51.9,3.7,48.1,0.0,0.0,0.7,16.4,0.0,3.7,69.8,22.2,0.3,2.8,1.2,English,85.0,2018-2019
Atlantic,Atlantic City School District,New York Avenue School,411 N New York Avenue,Atlantic City NJ 08401,01-0110-070,59.0,54.0,56.0,0.0,0.0,0.0,0.0,98.8,7.7,51.9,3.7,48.1,0.0,0.0,0.7,16.4,0.0,3.7,69.8,22.2,0.3,2.8,1.2,Spanish,9.3,2018-2019
Atlantic,Atlantic City School District,New York Avenue School,411 N New York Avenue,Atlantic City NJ 08401,01-0110-070,59.0,54.0,56.0,0.0,0.0,0.0,0.0,98.8,7.7,51.9,3.7,48.1,0.0,0.0,0.7,16.4,0.0,3.7,69.8,22.2,0.3,2.8,1.2,Other,3.0,2018-2019
Atlantic,Atlantic City School District,New York Avenue School,411 N New York Avenue,Atlantic City NJ 08401,01-0110-070,59.0,54.0,56.0,0.0,0.0,0.0,0.0,98.8,7.7,51.9,3.7,48.1,0.0,0.0,0.7,16.4,0.0,3.7,69.8,22.2,0.3,2.8,1.2,Urdu,1.7,2018-2019
Atlantic,Atlantic City School District,New York Avenue School,411 N New York Avenue,Atlantic City NJ 08401,01-0110-070,59.0,54.0,56.0,0.0,0.0,0.0,0.0,98.8,7.7,51.9,3.7,48.1,0.0,0.0,0.7,16.4,0.0,3.7,69.8,22.2,0.3,2.8,1.2,"Creoles and pidgins, French-based",1.0,2018-2019
Atlantic,Atlantic City School District,Uptown School Complex,323 Madison Avenue,Atlantic City NJ 08401-5417,01-0110-080,46.0,59.0,42.0,0.0,0.0,0.0,0.0,98.1,8.1,48.1,1.9,51.9,0.0,0.0,0.7,13.9,0.0,1.3,57.2,39.4,0.2,1.5,0.4,English,80.6,2018-2019
Atlantic,Atlantic City School District,Uptown School Complex,323 Madison Avenue,Atlantic City NJ 08401-5417,01-0110-080,46.0,59.0,42.0,0.0,0.0,0.0,0.0,98.1,8.1,48.1,1.9,51.9,0.0,0.0,0.7,13.9,0.0,1.3,57.2,39.4,0.2,1.5,0.4,Spanish,18.7,2018-2019
Atlantic,Atlantic City School District,Uptown School Complex,323 Madison Avenue,Atlantic City NJ 08401-5417,01-0110-080,46.0,59.0,42.0,0.0,0.0,0.0,0.0,98.1,8.1,48.1,1.9,51.9,0.0,0.0,0.7,13.9,0.0,1.3,57.2,39.4,0.2,1.5,0.4,Other,0.7,2018-2019
Atlantic,Atlantic City School District,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City NJ 08401-5235,01-0110-100,60.0,55.0,58.0,0.0,0.0,0.0,0.0,95.1,12.3,52.1,2.5,47.9,0.0,0.0,0.2,14.8,0.0,4.9,60.2,32.4,0.2,1.4,0.9,English,72.9,2018-2019
Atlantic,Atlantic City School District,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City NJ 08401-5235,01-0110-100,60.0,55.0,58.0,0.0,0.0,0.0,0.0,95.1,12.3,52.1,2.5,47.9,0.0,0.0,0.2,14.8,0.0,4.9,60.2,32.4,0.2,1.4,0.9,Spanish,18.3,2018-2019
Atlantic,Atlantic City School District,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City NJ 08401-5235,01-0110-100,60.0,55.0,58.0,0.0,0.0,0.0,0.0,95.1,12.3,52.1,2.5,47.9,0.0,0.0,0.2,14.8,0.0,4.9,60.2,32.4,0.2,1.4,0.9,Other,3.4,2018-2019
Atlantic,Atlantic City School District,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City NJ 08401-5235,01-0110-100,60.0,55.0,58.0,0.0,0.0,0.0,0.0,95.1,12.3,52.1,2.5,47.9,0.0,0.0,0.2,14.8,0.0,4.9,60.2,32.4,0.2,1.4,0.9,"Creoles and pidgins, French-based",2.4,2018-2019
Atlantic,Atlantic City School District,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City NJ 08401-5235,01-0110-100,60.0,55.0,58.0,0.0,0.0,0.0,0.0,95.1,12.3,52.1,2.5,47.9,0.0,0.0,0.2,14.8,0.0,4.9,60.2,32.4,0.2,1.4,0.9,Bengali,2.0,2018-2019
Atlantic,Atlantic City School District,Pennsylvania Ave School,201 N. Pennsylvania Avenue,Atlantic City NJ 08401-5235,01-0110-100,60.0,55.0,58.0,0.0,0.0,0.0,0.0,95.1,12.3,52.1,2.5,47.9,0.0,0.0,0.2,14.8,0.0,4.9,60.2,32.4,0.2,1.4,0.9,Chinese,1.1,2018-2019
Atlantic,Atlantic City School District,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City NJ 08401-5860,01-0110-120,66.0,74.0,63.0,0.0,0.0,0.0,0.0,88.6,26.6,48.3,1.6,51.7,0.0,0.0,0.6,9.6,0.1,31.4,13.2,50.1,1.3,1.0,2.8,Spanish,36.8,2018-2019
Atlantic,Atlantic City School District,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City NJ 08401-5860,01-0110-120,66.0,74.0,63.0,0.0,0.0,0.0,0.0,88.6,26.6,48.3,1.6,51.7,0.0,0.0,0.6,9.6,0.1,31.4,13.2,50.1,1.3,1.0,2.8,English,34.1,2018-2019
Atlantic,Atlantic City School District,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City NJ 08401-5860,01-0110-120,66.0,74.0,63.0,0.0,0.0,0.0,0.0,88.6,26.6,48.3,1.6,51.7,0.0,0.0,0.6,9.6,0.1,31.4,13.2,50.1,1.3,1.0,2.8,Bengali,15.8,2018-2019
Atlantic,Atlantic City School District,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City NJ 08401-5860,01-0110-120,66.0,74.0,63.0,0.0,0.0,0.0,0.0,88.6,26.6,48.3,1.6,51.7,0.0,0.0,0.6,9.6,0.1,31.4,13.2,50.1,1.3,1.0,2.8,Other,6.7,2018-2019
Atlantic,Atlantic City School District,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City NJ 08401-5860,01-0110-120,66.0,74.0,63.0,0.0,0.0,0.0,0.0,88.6,26.6,48.3,1.6,51.7,0.0,0.0,0.6,9.6,0.1,31.4,13.2,50.1,1.3,1.0,2.8,Urdu,3.4,2018-2019
Atlantic,Atlantic City School District,Richmond Avenue School,4115 Ventnor Avenue,Atlantic City NJ 08401-5860,01-0110-120,66.0,74.0,63.0,0.0,0.0,0.0,0.0,88.6,26.6,48.3,1.6,51.7,0.0,0.0,0.6,9.6,0.1,31.4,13.2,50.1,1.3,1.0,2.8,Chinese,3.1,2018-2019
Atlantic,Atlantic City School District,Venice Park School,1601 N Penrose Avenue,Atlantic City NJ 08401-1710,01-0110-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.9,1.5,73.1,0.0,0.0,1.5,70.1,0.0,7.5,52.2,34.3,0.0,3.0,3.0,English,79.1,2018-2019
Atlantic,Atlantic City School District,Venice Park School,1601 N Penrose Avenue,Atlantic City NJ 08401-1710,01-0110-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.9,1.5,73.1,0.0,0.0,1.5,70.1,0.0,7.5,52.2,34.3,0.0,3.0,3.0,Spanish,13.4,2018-2019
Atlantic,Atlantic City School District,Venice Park School,1601 N Penrose Avenue,Atlantic City NJ 08401-1710,01-0110-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.9,1.5,73.1,0.0,0.0,1.5,70.1,0.0,7.5,52.2,34.3,0.0,3.0,3.0,Urdu,3.0,2018-2019
Atlantic,Atlantic City School District,Venice Park School,1601 N Penrose Avenue,Atlantic City NJ 08401-1710,01-0110-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.9,1.5,73.1,0.0,0.0,1.5,70.1,0.0,7.5,52.2,34.3,0.0,3.0,3.0,Vietnamese,1.5,2018-2019
Atlantic,Atlantic City School District,Venice Park School,1601 N Penrose Avenue,Atlantic City NJ 08401-1710,01-0110-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.9,1.5,73.1,0.0,0.0,1.5,70.1,0.0,7.5,52.2,34.3,0.0,3.0,3.0,Other,1.5,2018-2019
Atlantic,Atlantic City School District,Venice Park School,1601 N Penrose Avenue,Atlantic City NJ 08401-1710,01-0110-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.9,1.5,73.1,0.0,0.0,1.5,70.1,0.0,7.5,52.2,34.3,0.0,3.0,3.0,"English, Middle (1100-1500)",1.5,2018-2019
Atlantic,Atlantic City School District,Dr Martin Luther King Jr School Complex,1700 Marmora Avenue,Atlantic City NJ 08401,01-0110-140,58.0,60.0,64.0,0.0,0.0,0.0,0.0,97.1,4.8,46.6,3.3,53.4,0.0,0.0,0.3,15.9,0.0,1.6,70.3,22.4,0.0,3.7,2.1,English,90.0,2018-2019
Atlantic,Atlantic City School District,Dr Martin Luther King Jr School Complex,1700 Marmora Avenue,Atlantic City NJ 08401,01-0110-140,58.0,60.0,64.0,0.0,0.0,0.0,0.0,97.1,4.8,46.6,3.3,53.4,0.0,0.0,0.3,15.9,0.0,1.6,70.3,22.4,0.0,3.7,2.1,Spanish,8.6,2018-2019
Atlantic,Atlantic City School District,Dr Martin Luther King Jr School Complex,1700 Marmora Avenue,Atlantic City NJ 08401,01-0110-140,58.0,60.0,64.0,0.0,0.0,0.0,0.0,97.1,4.8,46.6,3.3,53.4,0.0,0.0,0.3,15.9,0.0,1.6,70.3,22.4,0.0,3.7,2.1,Other,1.4,2018-2019
Atlantic,Atlantic City School District,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City NJ 08401,01-0110-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,44.7,47.0,3.2,53.0,0.0,0.0,0.0,6.1,0.0,22.8,8.1,66.3,0.0,2.3,0.6,Spanish,54.8,2018-2019
Atlantic,Atlantic City School District,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City NJ 08401,01-0110-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,44.7,47.0,3.2,53.0,0.0,0.0,0.0,6.1,0.0,22.8,8.1,66.3,0.0,2.3,0.6,English,24.2,2018-2019
Atlantic,Atlantic City School District,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City NJ 08401,01-0110-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,44.7,47.0,3.2,53.0,0.0,0.0,0.0,6.1,0.0,22.8,8.1,66.3,0.0,2.3,0.6,Bengali,11.8,2018-2019
Atlantic,Atlantic City School District,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City NJ 08401,01-0110-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,44.7,47.0,3.2,53.0,0.0,0.0,0.0,6.1,0.0,22.8,8.1,66.3,0.0,2.3,0.6,Vietnamese,4.3,2018-2019
Atlantic,Atlantic City School District,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City NJ 08401,01-0110-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,44.7,47.0,3.2,53.0,0.0,0.0,0.0,6.1,0.0,22.8,8.1,66.3,0.0,2.3,0.6,Other,2.6,2018-2019
Atlantic,Atlantic City School District,Brighton Avenue School,30 N. Brighton Avenue,Atlantic City NJ 08401,01-0110-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,44.7,47.0,3.2,53.0,0.0,0.0,0.0,6.1,0.0,22.8,8.1,66.3,0.0,2.3,0.6,Urdu,2.3,2018-2019
Atlantic,Atlantic County Vocational School District,Atlantic County Institute of Technology,5080 ATLANTIC AVENUE,MAYS LANDING NJ 08330-2024,01-0120-010,0.0,0.0,0.0,430.0,404.0,386.0,354.0,60.7,0.0,56.0,0.4,44.0,0.0,1.7,0.1,10.3,0.2,5.5,19.6,40.1,0.6,2.2,31.9,English,82.3,2018-2019
Atlantic,Atlantic County Vocational School District,Atlantic County Institute of Technology,5080 ATLANTIC AVENUE,MAYS LANDING NJ 08330-2024,01-0120-010,0.0,0.0,0.0,430.0,404.0,386.0,354.0,60.7,0.0,56.0,0.4,44.0,0.0,1.7,0.1,10.3,0.2,5.5,19.6,40.1,0.6,2.2,31.9,Spanish,15.3,2018-2019
Atlantic,Atlantic County Vocational School District,Atlantic County Institute of Technology,5080 ATLANTIC AVENUE,MAYS LANDING NJ 08330-2024,01-0120-010,0.0,0.0,0.0,430.0,404.0,386.0,354.0,60.7,0.0,56.0,0.4,44.0,0.0,1.7,0.1,10.3,0.2,5.5,19.6,40.1,0.6,2.2,31.9,Other,2.4,2018-2019
Atlantic,Atlantic County Vocational School District,Atlantic County Alternative High School,4805 Nawakwa Blvd,Mays Landing NJ 08330,01-0120-300,0.0,0.0,0.0,3.0,20.0,17.0,10.0,82.0,0.0,46.0,8.0,54.0,0.0,0.0,0.0,10.0,0.0,0.0,66.0,28.0,0.0,2.0,4.0,English,86.0,2018-2019
Atlantic,Atlantic County Vocational School District,Atlantic County Alternative High School,4805 Nawakwa Blvd,Mays Landing NJ 08330,01-0120-300,0.0,0.0,0.0,3.0,20.0,17.0,10.0,82.0,0.0,46.0,8.0,54.0,0.0,0.0,0.0,10.0,0.0,0.0,66.0,28.0,0.0,2.0,4.0,Spanish,14.0,2018-2019
Atlantic,Atlantic County Special Services School District,Atlantic County Elementary and Middle Schools,4805 NAWAKWA BOULEVARD,MAYS LANDING NJ 08330,01-0125-030,18.0,22.0,21.0,0.0,0.0,0.0,0.0,40.8,0.0,27.4,1.5,72.6,0.0,0.0,3.5,95.0,0.0,3.5,27.4,33.3,2.0,2.5,31.3,English,82.1,2018-2019
Atlantic,Atlantic County Special Services School District,Atlantic County Elementary and Middle Schools,4805 NAWAKWA BOULEVARD,MAYS LANDING NJ 08330,01-0125-030,18.0,22.0,21.0,0.0,0.0,0.0,0.0,40.8,0.0,27.4,1.5,72.6,0.0,0.0,3.5,95.0,0.0,3.5,27.4,33.3,2.0,2.5,31.3,Spanish,12.9,2018-2019
Atlantic,Atlantic County Special Services School District,Atlantic County Elementary and Middle Schools,4805 NAWAKWA BOULEVARD,MAYS LANDING NJ 08330,01-0125-030,18.0,22.0,21.0,0.0,0.0,0.0,0.0,40.8,0.0,27.4,1.5,72.6,0.0,0.0,3.5,95.0,0.0,3.5,27.4,33.3,2.0,2.5,31.3,Other,5.0,2018-2019
Atlantic,Atlantic County Special Services School District,Atlantic County High School,4805 NAWAKWA BOULEVARD,MAYS LANDING NJ 08330,01-0125-060,0.0,0.0,0.0,23.0,15.0,11.0,85.0,32.1,0.0,26.3,0.7,73.7,0.0,0.0,1.5,99.3,0.7,5.8,22.6,27.7,0.0,1.5,41.6,English,83.9,2018-2019
Atlantic,Atlantic County Special Services School District,Atlantic County High School,4805 NAWAKWA BOULEVARD,MAYS LANDING NJ 08330,01-0125-060,0.0,0.0,0.0,23.0,15.0,11.0,85.0,32.1,0.0,26.3,0.7,73.7,0.0,0.0,1.5,99.3,0.7,5.8,22.6,27.7,0.0,1.5,41.6,Spanish,10.9,2018-2019
Atlantic,Atlantic County Special Services School District,Atlantic County High School,4805 NAWAKWA BOULEVARD,MAYS LANDING NJ 08330,01-0125-060,0.0,0.0,0.0,23.0,15.0,11.0,85.0,32.1,0.0,26.3,0.7,73.7,0.0,0.0,1.5,99.3,0.7,5.8,22.6,27.7,0.0,1.5,41.6,Other,5.1,2018-2019
Atlantic,Brigantine Public School District,Brigantine Elementary School,301 E  EVANS BOULEVARD,BRIGANTINE NJ 08203,01-0570-010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,4.2,52.4,0.7,47.6,0.0,4.2,2.3,18.6,0.0,12.1,3.9,14.3,0.0,0.0,69.7,English,87.0,2018-2019
